layer,regime,quote_vol,quote_price,surface_mean_vol,shock_score,shock_risk
raw,STABLE,1.996329665184021,8.208538248435405,1.9966527620951335,0.6228844119118957,MODERATE
rule_controlled,STABLE,1.996329665184021,8.208538248435405,0.9198588132858276,0.6228844119118957,LOW
learned_controlled,STABLE,2.0055527687072754,8.24665180340368,0.9050029516220093,0.6220555305480957,LOW
raw,TRANSITION,1.8420056104660034,7.567706313337613,1.8369434277216594,0.5931518055507476,MODERATE
rule_controlled,TRANSITION,2.0903726139193446,8.596142092869458,0.9740943511327108,0.6528844119118957,MODERATE
learned_controlled,TRANSITION,2.096151113510132,8.619883833220499,0.9833778540293375,0.6519054770469666,MODERATE
raw,STRESS,1.9907028675079346,8.18527555191,1.9892525275548298,0.6211257426977234,MODERATE
rule_controlled,STRESS,2.1321800661977317,8.767714659790036,0.9935762381553651,0.6828844119118958,HIGH
learned_controlled,STRESS,2.129864454269409,8.758223814150892,1.0035353302955627,0.6822291612625122,HIGH
