layer,metric,mean_abs_correction,max_abs_correction,mean_relative_correction,max_relative_correction
learned_controlled,surface_mean_vol,3.7119426197475853,4.543708364168802,1.9277609842511534,2.4735156758770267
learned_controlled,quote_price,0.5276506312948582,0.938727656364124,0.06757229292972983,0.12404388033791358
learned_controlled,quote_vol,0.1276325782140096,0.22655212879180908,0.06716603050213338,0.12299209486907825
learned_controlled,shock_score,0.0401925367268687,0.06357337543963626,0.06611802734655038,0.10235186061282738
rule_controlled,surface_mean_vol,0.9784397715992398,1.076793948809306,0.503182470329492,0.5392995563632212
rule_controlled,quote_price,0.5369582958039606,1.0284357795318453,0.06901829472549313,0.13589795070658212
rule_controlled,quote_vol,0.1299480673810461,0.24836700345334117,0.06863468807464247,0.13483509607253996
rule_controlled,shock_score,0.04049709185844016,0.06175866921417239,0.0667113206326976,0.10070374194627248
